Time	LAT	LON	Depth	Mag
2009/07/24 21:45:55.0000	-59.357	149.293	25	5.3
2009/07/25 01:03:14.1000	-13.349	167.096	228	4.8
2009/07/25 01:42:24.3000	-6.459	154.933	35	5.9
2009/07/25 01:43:40.7000	59.29	-143.662	10	5.3
2009/07/25 04:17:11.4000	-23.953	-66.482	182	5.1
2009/07/25 06:38:35.5000	-37.417	-72.825	35	4.9
2009/07/25 07:20:28.3000	-37.334	-72.897	35	4.7
2009/07/25 07:46:05.7000	61.37	-147.419	0	4.3
2009/07/25 08:44:23.5000	-21.352	-179.199	617	4.2
2009/07/25 11:16:40.1000	-14.628	167.273	195	4.9
2009/07/25 11:32:24.4000	44.906	147.984	113	5.1
2009/07/25 13:32:42.1000	5.656	126.864	61	4.7
2009/07/25 18:41:54.5000	1.866	96.996	12	5.2
2009/07/25 19:03:21.6000	-29.746	-177.739	35	5.5
2009/07/26 01:00:12.4000	23.648	121.057	18	5.4
2009/07/26 03:07:49.3000	1.57	124.763	208	4.8
2009/07/26 03:24:07.1000	20.049	145.851	59	4.6
2009/07/26 05:03:16.1000	-20.123	169.833	237	5
2009/07/26 06:06:44.3000	-0.308	132.327	24	5.4
2009/07/26 06:10:58.0000	23.43	121.506	7	5.5
2009/07/26 06:45:36.5000	10.884	94.482	10	4.7
2009/07/26 06:47:25.5000	55.355	166.674	25	4.6
2009/07/26 06:54:47.6000	10.894	94.487	10	4.8
2009/07/26 07:40:13.5000	10.76	94.325	10	4.8
2009/07/26 08:11:16.1000	10.738	94.35	10	4.7
2009/07/26 08:40:55.8000	10.729	94.443	10	4.6
2009/07/26 08:51:32.2000	11.127	124.007	133	4.6
2009/07/26 09:06:47.1000	11.129	94.894	10	4.6
2009/07/26 09:40:26.4000	10.651	94.414	10	4.8
2009/07/26 10:14:15.8000	10.724	94.379	16	4.9
2009/07/26 10:42:29.4000	10.839	94.404	23	4.7
2009/07/26 10:58:01.3000	10.684	94.367	9	4.6
2009/07/26 11:18:51.8000	10.828	94.493	10	4.5
2009/07/26 11:55:44.4000	10.615	94.244	10	4.8
2009/07/26 12:25:51.2000	10.535	94.058	10	4.8
2009/07/26 12:34:32.7000	10.701	94.38	15	4.8
2009/07/26 12:48:35.7000	10.696	94.314	11	4.9
2009/07/26 13:29:15.4000	10.68	94.279	10	5.1
2009/07/26 13:48:50.6000	10.468	93.762	7	4.7
2009/07/26 14:58:13.5000	10.597	94.146	10	4.9
2009/07/26 15:26:57.6000	10.807	94.345	10	5
2009/07/26 15:51:01.3000	10.582	94.238	10	4.9
2009/07/26 19:45:08.0000	10.671	94.315	25	5
2009/07/26 21:49:21.5000	10.551	94.18	11	5
2009/07/27 06:23:50.7000	34.902	73.2	39	5.1
2009/07/27 09:03:25.9000	42.211	81.18	35	4.7
2009/07/27 10:58:14.6000	-23.926	-66.452	173	5.2
2009/07/27 11:08:21.1000	-5.431	151.686	65	5.1
2009/07/27 12:08:14.9000	10.675	94.314	10	4.8
2009/07/27 12:34:19.3000	-5.508	151.77	39	5.4
2009/07/27 13:04:28.3000	-22.517	170.897	82	4.8
2009/07/27 13:31:00.1000	-0.032	123.701	214	4.6
2009/07/27 15:54:52.4000	-8.91	160.87	69	5.1
2009/07/27 19:16:17.6000	43.941	145.248	143	4.8
2009/07/27 21:15:01.7000	10.597	94.369	10	4.6
2009/07/28 03:17:57.1000	39.722	73.927	50	4.8
2009/07/28 05:14:57.9000	10.583	94.156	10	5.3
2009/07/28 12:50:51.3000	-8.977	112.502	73	4.9
2009/07/28 19:14:05.5000	10.549	94.206	4	4.9
2009/07/28 23:34:56.6000	41.388	18.873	45	4.2
2009/07/29 08:40:46.0000	-6.265	130.457	188	4.9
2009/07/29 09:09:57.4000	-10.756	164.974	10	4.9
2009/07/29 09:31:07.3000	-5.536	101.571	6	5.4
2009/07/29 10:00:36.6000	36.792	-104.834	5	4
2009/07/29 11:03:31.6000	43.388	147.197	63	4.6
2009/07/29 12:22:49.7000	43.339	146.835	54	4.7
2009/07/29 14:52:08.4000	22.574	143.284	140	5.2
2009/07/29 16:53:04.4000	21.993	120.456	16	5.3
2009/07/29 19:59:41.5000	-46.227	166.273	13	4.8
2009/07/29 21:33:06.1000	-5.159	152.605	48	5.2
2009/07/29 21:57:49.9000	-4.895	152.498	41	4.7
2009/07/29 23:22:53.1000	-45.565	166.713	9	5
2009/07/30 02:06:48.9000	-45.752	166.671	12	5
2009/07/30 06:51:13.0000	61.765	-149.932	13	4.3
2009/07/30 07:37:53.5000	39.744	39.813	10	4.8
2009/07/30 08:34:43.1000	-23.076	-13.561	10	4.7
2009/07/30 12:27:57.3000	52.28	177.988	157	4.5
2009/07/30 19:21:12.0000	-36.458	177.906	81	4.4
2009/07/30 20:05:35.0000	-20.843	-174.258	10	5.8
2009/07/30 22:39:09.9000	59.965	-151.141	45	4.6
2009/07/31 00:05:25.0000	-9.997	118.699	1	5.4
2009/07/31 02:30:04.7000	42.75	141.858	112	4.6
2009/07/31 03:19:07.3000	55.507	166.251	10	4.8
2009/07/31 03:43:30.4000	37.119	71.474	108	4.5
2009/07/31 08:07:12.4000	-20.718	-174.153	10	5.3
2009/07/31 08:14:39.8000	-20.94	14.982	10	5.1
2009/07/31 09:55:47.2000	-11.9	166.556	228	4.9
2009/07/31 11:01:18.8000	-41.147	-90.895	10	5.1
2009/07/31 14:09:53.8000	-4.857	134.161	35	5.2
2009/07/31 14:56:14.4000	-8.944	108.61	11	5.4
2009/07/31 21:00:54.9000	18.556	-70.944	10	4.7
2009/07/31 21:54:41.3000	31.85	104.189	35	4.7
2009/08/01 01:16:09.1000	-20.624	-174.256	35	4.8
2009/08/01 03:03:01.1000	-18.85	-175.237	159	4.7
2009/08/01 05:06:18.7000	-9.261	113.262	42	4.5
2009/08/01 09:45:50.3000	37.585	141.787	43	5
2009/08/01 15:57:04.7000	38.276	138.634	39	5
2009/08/01 16:53:38.3000	7.302	126.538	145	4.5
2009/08/01 17:04:59.6000	1.26	124.501	239	4.3
2009/08/01 17:54:33.1000	38.281	138.579	28	4.8
2009/08/01 17:59:48.8000	40.282	140.838	99	4.3
2009/08/01 19:34:16.0000	17.832	-106.009	10	4.5
2009/08/01 21:52:16.7000	18.996	147.725	40	4.7
2009/08/01 22:00:51.1000	-9.161	123.175	121	5.4
2009/08/01 23:07:02.2000	-12.085	-75.415	100	5
2009/08/02 01:07:39.4000	-6.544	130.612	82	4.8
2009/08/02 08:54:35.5000	-0.459	132.874	35	5.8
2009/08/02 11:34:47.8000	23.813	121.118	16	4.6
2009/08/02 13:21:09.0000	7.729	126.472	99	4.7
2009/08/02 23:55:34.7000	13.124	-88.742	114	4.5
2009/08/03 01:31:01.3000	-8.613	159.142	84	5
2009/08/03 01:47:56.7000	12.32	143.926	35	5.1
2009/08/03 03:30:36.1000	-24.547	-67.664	116	4.1
2009/08/03 07:19:32.7000	37.443	141.374	44	4.6
2009/08/03 07:23:28.4000	21.51	143.044	338	4.5
2009/08/03 10:31:25.7000	0.602	127.487	158	4.9
2009/08/03 13:33:13.1000	-28.592	-177.954	129	4.7
2009/08/03 14:18:31.6000	18.933	145.383	257	4.8
2009/08/03 18:33:32.5000	28.892	-113.04	1	5
2009/08/03 20:10:18.0000	-14.26	-75.483	45	5.3
2009/08/03 21:41:59.5000	-21.028	-174.566	35	4.4
2009/08/03 22:18:15.6000	31.181	103.767	10	4.3
2009/08/03 22:44:25.0000	-22.34	171.253	58	4.9
2009/08/03 23:00:34.1000	-56.476	-25.547	24	4.8
2009/08/04 01:06:59.3000	-24.859	178.478	554	4.5
2009/08/04 01:10:51.6000	-0.657	133.782	35	4.8
2009/08/04 01:23:55.1000	12.688	-89.361	85	4.4
2009/08/04 01:40:57.9000	-41.805	174.347	29	4.2
2009/08/04 03:23:06.1000	-45.38	166.657	19	4.4
2009/08/04 07:13:31.9000	-5.637	-77.598	41	4.2
2009/08/04 15:29:51.3000	31.688	142.459	35	4.5
2009/08/04 16:20:38.4000	50.68	96.847	10	5.1
2009/08/04 17:57:40.6000	-17.636	167.535	49	5
2009/08/04 21:08:33.9000	-56.061	-27.596	134	4.1
2009/08/04 21:47:25.3000	-55.192	-129.138	10	4.6
2009/08/04 22:32:49.4000	2.43	96.312	49	4.6
2009/08/05 00:17:58.8000	24.219	125.093	25	5.9
2009/08/05 02:58:45.3000	22.498	93.46	69	4.7
2009/08/05 03:51:15.7000	32.583	131.906	43	5.1
2009/08/05 04:25:20.9000	-45.61	166.415	5	5.2
2009/08/05 06:28:33.5000	-8.587	67.464	10	5
2009/08/05 07:34:33.1000	-9.399	158.893	35	4.9
2009/08/05 07:49:04.6000	43.355	28.662	10	4.7
2009/08/05 09:13:12.4000	29.628	-113.785	10	5.6
2009/08/05 10:48:16.3000	-5.751	146.965	87	4.8
2009/08/05 11:26:47.7000	24.215	125.122	23	4.5
2009/08/05 14:20:30.4000	8.259	-103.182	10	4.5
2009/08/05 17:34:32.5000	5.302	127.319	149	4.9
2009/08/05 17:51:11.8000	-40.781	174.413	50	4.3
2009/08/05 21:43:24.9000	-38.844	137.201	4	5
2009/08/06 03:59:30.3000	17.401	-91.921	39	4.5
2009/08/06 04:57:48.8000	37.481	21.993	42	4.5
2009/08/06 08:13:41.0000	-6.567	130.173	10	4.9
2009/08/07 01:10:59.7000	6.807	-72.899	164	4.4
2009/08/07 03:06:08.5000	40.54	52.037	49	4.4
2009/08/07 03:33:18.8000	51.622	16.152	5	4.1
2009/08/07 03:34:37.9000	-15.631	-177.157	10	4.8
2009/08/07 11:48:38.7000	-24.143	-66.905	164	4.2
2009/08/07 13:38:18.4000	50.23	-178.847	10	4.6
2009/08/07 17:34:16.0000	-16.052	-177.758	10	5.1
2009/08/07 18:59:25.8000	26.773	57.461	10	4.5
2009/08/07 20:28:49.9000	-7.957	156.524	10	5.4
2009/08/07 22:30:34.6000	37.251	142.173	33	4.6
2009/08/08 01:01:28.1000	60.135	-153.306	150	4.7
2009/08/08 04:27:22.0000	-8.305	119.932	194	4.6
2009/08/08 05:44:13.4000	24.242	125.177	19	4.8
2009/08/08 06:43:21.1000	46.673	-27.467	10	4.8
2009/08/08 09:30:50.0000	-24.163	-66.736	185	4.2
2009/08/08 10:27:24.7000	-19.664	-177.878	431	4.3
2009/08/08 11:11:20.0000	-21.314	-68.907	131	4.4
2009/08/08 11:30:33.9000	-18.193	-178.404	578	4.3
2009/08/08 13:31:52.3000	28.812	141.394	57	4.8
2009/08/08 13:52:37.3000	40.315	27.226	10	4.2
2009/08/08 21:53:05.5000	-22.654	179.082	620	5
2009/08/09 02:37:56.5000	35.741	81.69	10	4.5
2009/08/09 04:02:07.6000	35.59	81.585	10	5
2009/08/09 04:21:39.4000	35.608	81.731	10	4.4
2009/08/09 07:09:03.5000	-4.682	153.131	82	5.3
2009/08/09 07:31:08.8000	3.758	-32.131	10	4.7
2009/08/09 10:55:55.7000	33.122	138.026	297	6.5
2009/08/09 11:47:14.3000	36.093	138.772	131	4.2
2009/08/09 12:17:50.8000	8.284	126.168	35	4.5
2009/08/09 16:01:28.5000	32.953	138.026	322	4.5
2009/08/09 19:43:20.7000	55.27	162.52	25	4.7
2009/08/10 00:10:03.6000	12.472	-89.26	64	4.6
2009/08/10 04:06:31.1000	-11.62	166.093	35	6.3
2009/08/10 05:28:16.6000	-11.485	166.151	46	5
2009/08/10 12:42:53.2000	43.54	130.551	567	4.9
2009/08/10 13:12:50.8000	-9.32	123.002	91	4.5
2009/08/10 14:10:09.8000	-26.406	-113.969	10	4.9
2009/08/10 14:23:06.0000	-32.307	-179.368	10	5.2
2009/08/10 20:07:07.5000	34.778	138.276	26	6.1
2009/08/10 21:19:39.4000	14.321	92.957	24	4.7
2009/08/10 22:54:46.2000	-10.65	34.408	10	4.5
2009/08/11 00:00:48.2000	51.583	-173.148	39	4.5
2009/08/11 00:20:10.6000	13.953	93.081	35	4.5
2009/08/11 06:10:03.8000	13.988	93.075	36	4.7
2009/08/11 07:14:35.9000	14.106	93.111	35	4.5
2009/08/11 07:54:38.6000	14.354	92.973	39	4.9
2009/08/11 08:32:12.0000	14.068	93.191	35	4.5
2009/08/11 08:51:28.6000	14.109	93.08	35	4.6
2009/08/11 15:19:05.7000	13.964	93.035	22	4.5
2009/08/11 15:31:54.9000	62.244	-151.122	67	4
2009/08/11 21:18:41.0000	51.291	-178.506	39	4.4
2009/08/11 21:43:47.6000	24.338	94.79	99	5.4
2009/08/11 22:40:21.5000	34.124	26.234	42	4.1
2009/08/12 00:25:53.9000	14.705	-92.89	66	4.4
2009/08/12 02:28:45.5000	-15.176	-173.424	35	4.5
2009/08/12 04:33:25.0000	9.034	93.713	42	4.9
2009/08/12 04:45:43.7000	68.869	-16.626	10	4.6
2009/08/12 05:11:33.0000	50.31	-178.69	8	4
2009/08/12 11:39:14.9000	14.55	-93.461	35	4.2
2009/08/12 14:50:15.7000	-57.629	-25.306	38	5.5
2009/08/13 00:54:49.9000	14.219	93.21	48	4.6
2009/08/13 01:53:06.5000	32.808	140.523	43	4.7
2009/08/13 03:46:53.6000	-26.741	-114.234	10	5.3
2009/08/13 06:12:44.3000	31.61	49.86	14	4.3
2009/08/13 14:43:39.5000	14.363	93.124	37	4.8
2009/08/13 14:48:41.1000	19.215	-65.835	53	4.9
2009/08/13 20:29:07.9000	49.559	155.973	35	4.8
2009/08/14 02:31:14.4000	-15.362	-173.831	93	4.4
2009/08/14 03:56:01.5000	56.866	-150.872	15	4.3
2009/08/14 03:57:01.1000	30.956	137.963	450	4.5
2009/08/14 08:19:58.1000	-13.918	166.675	27	5.3
2009/08/14 09:48:17.8000	19.221	-65.788	41	4.5
2009/08/14 09:50:31.5000	19.177	-65.763	119	4.9
2009/08/14 13:21:10.5000	-10.271	110.863	177	4.6
2009/08/14 19:39:50.7000	14.042	92.985	26	5.3
2009/08/14 20:56:31.2000	13.409	125.373	35	5.2
2009/08/14 21:10:45.9000	13.444	125.401	37	4.7
2009/08/14 22:05:03.2000	36.452	52.066	6	4.2
2009/08/15 00:39:17.1000	46.046	150.642	102	4.7
2009/08/15 02:01:00.4000	-33.418	-69.88	90	4.6
2009/08/15 04:04:32.9000	4.651	96.656	61	4.9
2009/08/15 06:46:47.6000	-45.417	165.367	12	4.2
2009/08/15 06:54:12.1000	-21.65	-179.337	588	4.4
2009/08/15 07:12:10.2000	14.958	-91.396	166	4.3
2009/08/15 09:20:49.6000	46.734	152.623	65	4.8
2009/08/15 10:45:50.6000	43.221	145.782	62	4.7
2009/08/15 11:38:18.8000	-21.264	-178.676	551	4.4
2009/08/15 12:30:12.8000	0.089	123.454	166	5.3
2009/08/15 13:22:47.2000	18.338	-100.341	84	5.3
2009/08/15 16:28:17.2000	4.949	127.492	108	4.9
2009/08/15 18:52:31.0000	51.732	-173.781	10	4.4
2009/08/15 21:14:18.8000	-56.141	-27.583	78	5
2009/08/15 23:30:19.3000	-19.807	-178.267	608	5.2
2009/08/16 04:24:13.6000	-57.126	-25.05	31	4.7
2009/08/16 05:47:57.9000	34.091	25.43	10	4.1
2009/08/16 07:26:42.7000	-35.029	-179.653	35	5.3
2009/08/16 07:38:21.5000	-1.486	99.469	20	6.7
2009/08/16 08:23:55.0000	-1.532	99.485	35	4.7
2009/08/16 09:34:29.0000	-46.557	165.636	33	4.3
2009/08/16 10:21:46.0000	-1.475	99.463	33	4.9
2009/08/16 10:27:52.5000	46.531	153.001	38	4.8
2009/08/16 10:43:57.9000	-1.598	99.4	40	4.7
2009/08/16 10:45:31.4000	-1.507	99.404	44	5.3
2009/08/16 11:27:06.2000	-1.533	99.536	35	4.9
2009/08/16 12:15:41.0000	-1.611	99.318	35	4.6
2009/08/16 12:28:25.8000	-1.329	99.531	39	4.6
2009/08/16 12:37:38.3000	-1.369	99.58	48	4.7
2009/08/16 12:49:00.1000	-1.434	99.425	21	6
2009/08/16 12:58:00.0000	-1.65	99.396	35	5
2009/08/16 17:29:41.0000	5.293	127.358	115	5.3
2009/08/16 18:42:21.7000	-1.494	99.323	6	5.1
2009/08/16 18:50:17.4000	-1.378	99.492	54	5.2
2009/08/16 19:53:23.7000	-1.43	99.335	7	5
2009/08/16 20:23:43.5000	-1.373	99.538	23	5.2
2009/08/16 21:53:16.1000	-1.45	99.411	37	4.9
2009/08/16 22:03:09.2000	-17.914	-179.422	626	4.9
2009/08/16 22:48:46.0000	-1.31	99.508	61	4.7
2009/08/17 00:05:49.0000	23.494	123.486	20	6.2
2009/08/17 00:33:51.8000	-1.498	99.627	42	4.9
2009/08/17 01:42:10.6000	-45.449	166.548	5	4.1
2009/08/17 09:07:04.0000	-1.712	99.293	35	4.7
2009/08/17 09:24:23.6000	-1.597	99.419	35	4.8
2009/08/17 10:15:06.0000	23.435	123.707	10	5.6
2009/08/17 13:55:42.6000	-1.355	99.493	45	5
2009/08/17 14:08:51.1000	23.475	123.439	10	4.7
2009/08/17 14:14:13.0000	-1.334	99.516	55	4.8
2009/08/17 15:21:04.4000	-6.659	154.592	34	5.1
2009/08/17 16:56:42.2000	-45.789	165.897	35	5
2009/08/17 21:58:52.5000	36.854	139.958	59	4.6
2009/08/17 23:02:26.3000	54.02	160.828	35	4.6
2009/08/18 00:27:06.6000	-5.178	152.929	45	4.9
2009/08/18 00:59:45.7000	-22.48	170.693	52	5
2009/08/18 01:31:10.4000	1.846	127.42	91	5.3
2009/08/18 01:47:52.3000	23.476	123.552	10	5.2
2009/08/18 02:52:30.9000	-54.666	-130.559	10	4.9
2009/08/18 04:04:45.0000	-27.942	-70.761	10	4.1
2009/08/18 04:32:59.6000	54.461	168.419	17	4.7
2009/08/18 05:37:59.4000	14.171	93.001	53	4.8
2009/08/18 07:39:33.4000	-1.665	99.456	35	4.6
2009/08/18 08:24:07.9000	-1.225	-77.509	168	4.2
2009/08/18 08:30:00.4000	48.912	154.808	65	4.4
2009/08/18 09:28:58.6000	-1.437	99.359	35	5.1
2009/08/18 13:17:34.9000	23.486	123.509	4	5.6
2009/08/18 14:12:41.8000	-16.981	168.537	254	4.9
2009/08/18 16:26:48.9000	-0.988	97.935	21	5.1
2009/08/18 17:50:37.7000	-0.879	97.974	35	5.5
2009/08/18 17:59:16.4000	-6.697	154.583	61	5.2
2009/08/18 21:20:47.5000	-26.032	-178.407	269	5.5
2009/08/18 22:43:09.2000	-6.773	154.43	107	4.7
2009/08/18 23:08:25.3000	-1.536	99.469	56	4.5
2009/08/18 23:36:02.2000	23.445	123.288	65	4.3
2009/08/18 23:37:41.0000	23.351	123.577	14	4.6
2009/08/18 23:47:55.4000	23.407	123.403	10	5.1
2009/08/19 01:15:21.4000	-1.348	99.494	55	4.9
2009/08/19 02:55:08.2000	-1.358	99.358	10	5.5
2009/08/19 05:43:12.9000	4.728	127.527	138	4.7
2009/08/19 08:44:38.9000	-1.282	99.442	56	4.7
2009/08/19 10:45:14.1000	26.573	92.482	10	5
2009/08/19 11:35:21.0000	-1.394	99.471	10	5.1
2009/08/19 12:31:07.3000	37.716	94.429	10	4.9
2009/08/19 13:07:21.7000	-15.784	-173.256	10	5.1
2009/08/19 17:32:47.9000	-1.326	99.54	41	4.6
2009/08/19 18:19:26.2000	61.317	-151.068	61	5
2009/08/19 23:21:30.5000	51.662	-173.606	47	4.8
2009/08/20 01:17:51.2000	51.644	-173.564	47	4.6
2009/08/20 05:55:51.3000	-1.383	99.483	10	4.8
2009/08/20 06:35:04.4000	72.218	0.968	6	5.9
2009/08/20 06:50:52.9000	2.397	127.123	35	5
2009/08/20 10:05:21.9000	51.541	88.966	10	4.8
2009/08/20 12:12:47.3000	3.808	126.668	44	5.3
2009/08/20 12:33:55.5000	-1.513	99.374	10	4.8
2009/08/20 12:51:42.9000	-1.555	99.344	10	4.8
2009/08/20 14:18:12.4000	23.349	123.368	31	5.3
2009/08/20 21:47:17.9000	-0.698	123.028	59	4.7
2009/08/21 13:39:56.1000	41.846	19.196	6	4.9
2009/08/21 14:26:01.8000	14.027	92.976	38	4.9
2009/08/21 15:07:35.7000	-22.665	171.107	90	4.9
2009/08/21 15:51:10.5000	49.194	154.877	46	4.7
2009/08/21 17:24:25.6000	-35.734	179.198	52	5
2009/08/21 18:09:16.0000	0.988	97.469	30	4.6
2009/08/21 18:48:40.7000	-1.607	99.542	1	4.8
2009/08/21 20:57:43.0000	22.253	120.523	19	4.9
2009/08/22 00:17:11.5000	-6.603	154.075	98	4.7
2009/08/22 00:51:59.1000	57.94	-32.71	10	4.6
2009/08/22 01:26:44.3000	-21.264	-174.522	35	4.9
2009/08/22 02:05:36.4000	57.799	-32.616	10	4.7
2009/08/22 02:49:56.2000	72.284	1.205	10	4.4
2009/08/22 07:21:35.5000	-28.265	-67.405	112	4.2
2009/08/22 09:51:48.1000	12.397	144.41	35	4.7
2009/08/22 10:26:42.6000	52.716	143.857	22	4.8
2009/08/22 10:30:02.7000	-3.002	100.995	51	4.7
2009/08/22 12:34:50.6000	0.935	-28.562	10	5
2009/08/22 13:18:36.4000	46.397	149.989	181	5.1
2009/08/22 18:46:54.0000	-3.845	-80.649	72	4.5
2009/08/22 21:23:22.5000	12.201	-87.703	87	4.8
2009/08/22 22:00:32.3000	-7.938	127.77	199	4.6
2009/08/22 22:07:46.5000	63.229	-150.662	128	4.6
2009/08/23 03:00:28.0000	18.91	-69.287	82	4.6
2009/08/23 04:11:21.1000	-6.644	154.571	42	4.8
2009/08/23 04:38:02.2000	-4.997	151.672	163	4.6
2009/08/23 07:20:17.2000	0.273	96.989	35	5.5
2009/08/23 08:25:25.5000	20.095	121.501	35	5
2009/08/23 08:26:30.7000	-19.822	-175.838	211	4.6
2009/08/23 11:44:30.4000	2.495	127.067	34	5.5
2009/08/23 12:02:57.0000	18.888	-68.906	77	4
2009/08/23 13:08:25.2000	2.722	127.517	14	4.6
2009/08/23 15:24:24.2000	-10.349	161.362	103	4.8
2009/08/23 17:42:32.5000	-22.699	-178.414	414	5.2
2009/08/23 23:05:10.8000	48.519	157.456	19	5.3
2009/08/23 23:12:45.9000	51.782	-173.379	16	4.1
2009/08/24 02:10:38.6000	33.205	138.262	277	4.3
2009/08/24 02:13:54.8000	9.447	123.055	168	4.6
2009/08/24 04:07:45.8000	-46.385	165.715	33	4.5
2009/08/24 05:26:16.3000	41.019	140.094	167	5.4
2009/08/24 05:53:39.6000	24.732	127.535	35	4.9
2009/08/24 11:36:00.6000	-22.521	-65.888	225	4.8
2009/08/24 15:20:02.1000	-6.935	129.442	179	4.6
2009/08/24 22:04:28.2000	-37.529	-179.25	33	4.4
2009/08/25 00:09:58.0000	19.032	120.924	31	4.7
2009/08/25 04:57:24.9000	-46.268	166.227	5	5.4
2009/08/25 06:28:35.6000	34.72	32.913	10	4.5
2009/08/25 07:39:51.8000	43.48	-127.005	10	4.1
2009/08/25 11:32:19.5000	-15.057	-172.03	10	5.1
2009/08/25 20:26:50.3000	5.301	94.58	70	4.6
2009/08/25 21:35:00.3000	-21.177	-68.837	138	5.1
2009/08/25 21:39:12.0000	-2.975	147.269	37	4.9
2009/08/25 22:00:12.3000	-7.565	-77.453	30	4.8
2009/08/26 01:52:01.9000	-3.631	102.987	35	4.5
2009/08/26 02:57:50.4000	14.064	93.091	36	4.8
2009/08/26 02:59:41.4000	34.02	25.531	10	4.4
2009/08/26 04:20:19.2000	14.806	-92.914	35	4.4
2009/08/26 07:26:45.6000	39.043	70.719	49	4.8
2009/08/26 07:30:54.7000	-15.314	-173.411	131	4.7
2009/08/26 09:16:56.4000	11.395	124.425	62	4.9
2009/08/26 11:49:27.9000	-15.369	-173.268	38	5.2
2009/08/26 15:12:06.1000	-25.032	178.302	600	5.2
2009/08/26 22:20:52.8000	9.393	124.006	570	5.3
2009/08/26 22:44:01.1000	15.017	-93.592	51	4.8
2009/08/26 23:27:54.0000	0.115	123.475	143	5.3
2009/08/27 00:30:36.9000	-22.409	-68.571	112	4.5
2009/08/27 03:08:53.8000	-21.03	-179.214	637	4.3
2009/08/27 04:06:14.2000	39.545	74.142	35	4.5
2009/08/27 05:05:31.4000	-10.277	161.423	86	4.9
2009/08/27 10:47:53.1000	0.301	98.503	35	4.6
2009/08/27 14:10:48.6000	-41.388	174.599	35	5.2
2009/08/27 14:56:41.2000	-5.518	-81.267	39	5.2
2009/08/27 20:10:35.6000	45.489	153.745	30	5.4
2009/08/28 01:51:20.4000	-7.127	123.43	642	6.3
2009/08/28 01:52:06.6000	37.713	95.687	13	6.2
2009/08/28 02:14:57.3000	37.632	95.683	10	5.6
2009/08/28 02:16:06.9000	37.691	95.757	9	5.5
2009/08/28 02:42:29.9000	37.687	95.809	10	4.4
2009/08/28 02:52:48.2000	-9.22	154.174	10	5.1
2009/08/28 04:08:03.0000	-16.851	-174.065	136	5.1
2009/08/28 04:12:41.7000	37.694	95.622	10	4.5
2009/08/28 04:28:41.4000	37.658	95.734	10	4.9
2009/08/28 05:47:54.8000	29.943	130.508	71	4.9
2009/08/28 06:35:14.2000	-13.473	167.002	295	4.4
2009/08/28 08:54:51.4000	52.878	-167.089	53	4.7
2009/08/28 09:28:07.3000	-3.293	100.204	35	4.8
2009/08/28 10:13:59.0000	37.706	95.678	10	4.9
2009/08/28 11:00:19.4000	30.433	130.417	75	4.6
2009/08/28 14:30:52.9000	-36.311	-110.62	10	4.9
2009/08/28 16:28:41.7000	37.624	95.706	10	5.3
2009/08/28 16:45:18.5000	5.46	94.692	54	5
2009/08/28 21:42:20.0000	63.486	-148.331	10	4
2009/08/28 22:24:45.9000	42.432	143.873	47	4.8
2009/08/29 04:13:44.1000	-0.959	97.953	37	4.9
2009/08/29 04:46:52.4000	5.319	126.39	65	4.8
2009/08/29 06:10:35.4000	-18.654	169.089	235	4.6
2009/08/29 06:53:41.4000	-18.971	-174.534	10	4.6
2009/08/29 07:52:09.6000	-15.408	-70.265	144	4.9
2009/08/29 08:06:24.2000	6.119	126.842	67	4.6
2009/08/29 10:11:15.8000	43.888	-128.582	10	5.1
2009/08/29 10:24:08.0000	43.99	-128.444	10	4.4
2009/08/29 10:42:50.5000	14.713	-93.585	46	5
2009/08/29 13:06:01.4000	44.092	-127.958	44	4.8
2009/08/29 15:41:15.3000	3.976	126.913	35	4.7
2009/08/29 17:08:31.0000	43.963	-128.273	10	4.3
2009/08/29 18:43:51.7000	37.633	95.684	10	5.2
2009/08/29 23:47:05.5000	11.293	142.894	40	5
2009/08/30 02:51:30.5000	-45.647	166.738	12	4.9
2009/08/30 06:14:46.2000	-5.467	148.669	51	4.7
2009/08/30 07:09:19.4000	-11.875	165.686	35	4.9
2009/08/30 07:16:02.6000	16.217	-115.553	10	4.9
2009/08/30 09:19:53.5000	14.92	-93.539	72	5
2009/08/30 11:24:06.1000	-7.691	129.931	35	4.5
2009/08/30 13:09:45.2000	28.746	130.018	41	4.6
2009/08/30 14:04:39.1000	33.093	46.492	35	4.6
2009/08/30 14:51:33.2000	-15.187	-172.526	11	6.4
2009/08/30 15:24:12.4000	-6.867	154.408	79	4.9
2009/08/30 15:45:54.7000	37.069	141.448	42	5
2009/08/30 16:41:35.4000	37.743	95.617	7	4.5
2009/08/30 17:15:50.8000	37.667	95.639	10	5.2
2009/08/30 19:27:48.4000	25.243	95.149	79	5.3
2009/08/30 19:35:39.2000	49.717	153.87	27	5.2
2009/08/30 22:03:10.4000	2.129	128.479	76	5.1
2009/08/30 22:04:34.7000	2.209	128.582	62	5.2
2009/08/31 04:03:20.9000	48.289	153.149	137	4.7
2009/08/31 10:41:28.8000	14.034	92.828	10	4.8
2009/08/31 21:51:37.9000	37.656	95.899	10	5.2
2009/08/31 22:27:51.8000	37.68	95.916	10	5
2009/09/01 00:16:05.8000	37.755	95.784	10	4.8
2009/09/01 00:18:07.9000	-37.009	176.95	251	4.3
2009/09/01 10:06:53.3000	37.719	95.553	10	4.8
